elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
99.50,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.39,0.0000,0.0000,0.0,0.000000
100.00,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.41,0.0000,0.0000,9.9,0.000000
100.50,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.43,0.0000,0.0000,0.0,0.000000
101.00,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.47,-0.0000,0.0000,0.0,0.000000
101.51,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.49,-0.0000,0.0000,10.6,0.000000
102.02,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.52,-0.0000,0.0000,0.0,0.000000
102.52,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.52,-0.0000,0.0000,0.0,0.000000
103.04,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.54,-0.0000,0.0000,9.8,0.000000
103.54,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.57,-0.0000,0.0000,0.0,0.000000
104.04,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.59,-0.0000,0.0000,0.0,0.000000
104.56,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.61,-0.0000,0.0000,9.9,0.000000
105.06,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.63,-0.0000,0.0000,0.0,0.000000
105.56,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-169.65,-0.0000,0.0000,0.0,0.000000
106.08,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1289,-0.0497,-169.67,0.0017,0.0000,9.9,0.000000
106.58,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1341,-0.0497,-169.68,0.0002,0.0000,0.0,0.000000
107.09,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1392,-0.0497,-169.71,-0.0000,0.0000,0.0,0.000000
107.59,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1407,-0.0497,-169.72,0.0000,0.0000,10.6,0.000000
108.09,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1407,-0.0497,-169.74,0.0000,0.0000,0.0,0.000000
108.60,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1407,-0.0497,-169.77,0.0000,0.0000,0.0,0.000000
109.10,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1407,-0.0497,-169.78,-0.0000,0.0000,9.9,0.000000
109.60,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1406,-0.0497,-169.81,-0.0000,0.0000,0.0,0.000000
110.12,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1406,-0.0497,-169.82,-0.0000,0.0000,0.0,0.000000
110.62,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.85,-0.0000,0.0000,9.9,0.067216
111.12,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.87,-0.0000,0.0000,0.0,0.000000
111.64,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.87,-0.0000,0.0000,0.0,0.000000
112.14,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.90,-0.0000,0.0000,9.9,0.000000
112.66,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.91,-0.0000,0.0000,0.0,0.000000
113.16,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.94,-0.0000,0.0000,0.0,0.000000
113.66,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.96,-0.0000,0.0000,9.9,0.000000
114.16,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.97,-0.0000,0.0000,0.0,0.000000
114.66,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-169.99,-0.0000,0.0000,0.0,0.000000
115.18,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.00,-0.0000,0.0000,9.9,0.000000
115.68,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.00,-0.0000,0.0000,0.0,0.000000
116.18,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.03,-0.0000,0.0000,0.0,0.000000
116.68,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.05,-0.0000,0.0000,10.6,0.000000
117.19,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.08,-0.0000,0.0000,0.0,0.000000
117.69,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.08,-0.0000,0.0000,0.0,0.000000
118.20,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.09,-0.0000,0.0000,9.9,0.000000
118.70,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.10,-0.0000,0.0000,0.0,0.000000
119.20,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.12,-0.0000,0.0000,0.0,0.000000
119.72,-0.5061,0.4274,-25.79,-0.4215,0.3046,144.06,0.1406,-0.0497,-170.15,-0.0000,0.0000,9.9,0.000000
