elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
99.55,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.06,-0.0000,0.0000,0.0,0.000000
100.05,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.07,-0.0000,0.0000,10.0,0.000000
100.56,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.08,-0.0000,0.0000,0.0,0.000000
101.06,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.10,-0.0000,0.0000,0.0,0.000000
101.57,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.11,-0.0000,0.0000,9.9,0.000000
102.07,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.13,-0.0000,0.0000,0.0,0.000000
102.59,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.15,-0.0000,0.0000,0.0,0.000000
103.10,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.16,-0.0000,0.0000,9.7,0.000000
103.61,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.19,-0.0000,0.0000,0.0,0.000000
104.13,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.21,-0.0000,0.0000,0.0,0.000000
104.63,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.23,-0.0000,0.0000,9.8,0.000000
105.13,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.23,-0.0000,0.0000,0.0,0.000000
105.63,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.25,-0.0000,0.0000,0.0,0.000000
106.13,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.27,-0.0000,0.0000,10.6,0.000000
106.64,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.28,-0.0000,0.0000,0.0,0.000000
107.15,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.29,-0.0000,0.0000,0.0,0.000000
107.65,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.32,-0.0000,0.0000,9.9,0.000000
108.15,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.34,-0.0000,0.0000,0.0,0.000000
108.65,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.37,-0.0000,0.0000,0.0,0.000000
109.16,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.38,-0.0000,0.0000,9.9,0.000000
109.66,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.42,-0.0000,0.0000,0.0,0.000000
110.16,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.41,-0.0000,0.0000,0.0,0.000000
110.67,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.43,0.0000,0.0000,10.0,0.000000
111.17,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.43,0.0000,0.0000,0.0,0.000000
111.67,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.43,0.0000,0.0000,0.0,0.000000
112.17,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.46,0.0000,0.0000,10.0,0.000000
112.68,-0.5711,1.0017,-27.12,-0.5965,0.8679,71.23,0.1433,0.0190,-99.47,0.0000,0.0000,0.0,0.000000
113.19,-0.5891,1.0034,-28.67,-0.6182,0.8619,70.82,0.1433,0.0190,-99.49,-0.0000,0.0000,0.0,0.044563
113.69,-0.5891,1.0034,-28.67,-0.6182,0.8619,70.82,0.1433,0.0190,-99.50,-0.0000,0.0000,9.8,0.000000
114.20,-0.5891,1.0034,-28.67,-0.6182,0.8619,70.82,0.1341,0.0190,-99.52,-0.0200,0.0000,0.0,0.000000
114.71,-0.5891,1.0034,-28.67,-0.6182,0.8619,70.82,0.1241,0.0190,-99.55,-0.0200,0.0000,0.0,0.000000
115.21,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.57,-0.0000,0.0000,9.9,0.015300
115.71,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.59,-0.0000,0.0000,0.0,0.000000
116.22,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.60,-0.0000,0.0000,0.0,0.000000
116.73,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.62,-0.0000,0.0000,10.5,0.000000
117.25,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.63,-0.0000,0.0000,0.0,0.000000
117.75,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.66,-0.0000,0.0000,0.0,0.000000
118.25,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.68,-0.0000,0.0000,9.9,0.000000
118.77,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.68,-0.0000,0.0000,0.0,0.000000
119.27,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.69,-0.0000,0.0000,0.0,0.000000
119.77,-0.6003,0.9765,-29.03,-0.6228,0.8557,70.52,0.1158,0.0190,-99.71,-0.0000,0.0000,9.9,0.000000
