elapsed_s,fc_raw_vx,fc_raw_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,tf_px,tf_py,amcl_x,amcl_y,amcl_yaw,coupling_ratio
88.96,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
89.46,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
89.97,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
90.48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
90.98,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
91.48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
91.99,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
92.49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
93.00,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
93.50,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
94.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
94.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
95.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
95.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
96.01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
96.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
97.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
97.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
98.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
98.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
99.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
99.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
100.03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
100.54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
101.04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
101.55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
102.06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
102.56,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
103.06,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
103.56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
104.06,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
104.56,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
105.06,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
105.57,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
106.07,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
106.58,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
107.08,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
107.58,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5314,-0.3679,0.5314,-0.3679,0.1350,-0.2029,-25.03,0.000000
108.08,-0.0100,0.0000,0.0000,0.0000,0.0005,0.0004,0.5305,-0.3680,0.5305,-0.3680,0.1350,-0.2029,-25.03,0.000000
108.58,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.5306,-0.3680,0.5306,-0.3680,0.1350,-0.2029,-25.03,0.000000
109.08,-0.0100,0.0000,0.0000,0.0000,0.0003,0.0018,0.5305,-0.3675,0.5305,-0.3675,0.1350,-0.2029,-25.03,0.000000
109.59,-0.0100,0.0000,0.0000,0.0000,-0.0001,0.0003,0.5305,-0.3675,0.5305,-0.3675,0.1350,-0.2029,-25.03,0.000000
110.09,-0.0300,-0.0300,-0.0300,-0.0300,-0.0304,0.0235,0.5262,-0.3660,0.5262,-0.3660,0.1350,-0.2029,-25.03,0.000000
110.59,-0.0500,-0.0200,-0.0500,-0.0200,-0.0445,-0.0559,0.5062,-0.3684,0.5062,-0.3684,0.1264,-0.1983,-26.41,0.000000
111.10,-0.0200,0.0200,-0.0200,0.0200,-0.0253,-0.0509,0.4886,-0.3990,0.4886,-0.3990,0.0906,-0.1962,-25.74,0.000000
111.60,-0.0600,-0.0600,-0.0600,-0.0600,-0.0420,-0.0064,0.4757,-0.3954,0.4761,-0.3954,0.0744,-0.1927,-27.95,1.000000
112.10,-0.0500,-0.0200,-0.0500,-0.0200,-0.0547,-0.0572,0.4498,-0.4159,0.4498,-0.4159,0.0351,-0.1791,-27.59,0.000000
112.60,-0.0500,0.0000,-0.0500,0.0000,-0.0620,-0.0323,0.4224,-0.4365,0.4224,-0.4365,-0.0006,-0.1657,-26.89,0.000000
113.10,-0.2400,-0.0200,-0.2400,-0.0200,-0.2618,-0.0044,0.3515,-0.4433,0.3593,-0.4432,-0.0728,-0.1124,-25.74,0.083333
113.61,-0.4400,-0.0100,-0.4400,0.0000,-0.4638,-0.0341,0.1584,-0.4523,0.1584,-0.4523,-0.2044,0.0465,-21.14,0.022727
114.11,-0.2800,0.0300,-0.2800,0.0300,-0.2771,-0.0197,-0.0425,-0.4721,-0.0425,-0.4721,-0.3286,0.2149,-19.21,0.107143
114.61,-0.0100,0.0400,-0.0200,0.0400,-0.0248,0.0400,-0.1032,-0.4714,-0.1032,-0.4714,-0.3665,0.2433,-20.25,0.000000
115.11,0.0000,0.0200,0.0000,0.0200,-0.0000,0.0199,-0.1040,-0.4560,-0.1040,-0.4565,-0.3665,0.2433,-20.25,0.000000
115.62,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.1008,-0.4537,-0.1008,-0.4537,-0.3636,0.2534,-21.18,0.000000
116.12,-0.0200,0.0200,-0.0200,0.0200,-0.0198,0.0198,-0.1077,-0.4519,-0.1074,-0.4521,-0.3636,0.2534,-21.18,0.000000
116.62,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1071,-0.4455,-0.1071,-0.4455,-0.3636,0.2534,-21.18,0.000000
117.12,0.0100,0.0000,0.0000,0.0000,0.0002,0.0000,-0.1071,-0.4455,-0.1071,-0.4455,-0.3636,0.2534,-21.18,0.000000
117.63,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.1010,-0.4456,-0.1010,-0.4456,-0.3636,0.2534,-21.18,0.000000
118.13,-0.0100,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.1017,-0.4456,-0.1017,-0.4456,-0.3636,0.2534,-21.18,0.000000
118.64,0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,-0.1017,-0.4456,-0.1017,-0.4456,-0.3636,0.2534,-21.18,0.000000
119.14,0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.1017,-0.4456,-0.1017,-0.4456,-0.3636,0.2534,-21.18,0.000000
119.64,0.0400,0.0000,0.0400,0.0000,0.0157,-0.0002,-0.1011,-0.4456,-0.1011,-0.4456,-0.3636,0.2534,-21.18,0.000000
120.14,0.2800,0.0100,0.2800,0.0000,0.2729,-0.0088,-0.0293,-0.4466,-0.0293,-0.4466,-0.3258,0.2092,-22.44,0.035714
120.64,0.3700,0.0200,0.3700,0.0200,0.3713,-0.0073,0.1491,-0.4507,0.1491,-0.4507,-0.1866,0.0630,-22.88,0.054054
121.14,0.1800,-0.0300,0.1800,-0.0300,0.1896,0.0078,0.2954,-0.4473,0.2954,-0.4473,-0.0872,-0.0483,-25.54,0.166667
121.65,0.0500,-0.0600,0.0500,-0.0600,0.0519,-0.0236,0.3508,-0.4474,0.3508,-0.4474,-0.0422,-0.0885,-24.09,0.833333
122.16,0.0300,-0.0300,0.0300,-0.0300,0.0323,-0.0449,0.3672,-0.4662,0.3672,-0.4662,-0.0494,-0.1102,-24.60,0.000000
122.66,0.0300,-0.0200,0.0300,-0.0200,0.0386,-0.0303,0.3870,-0.4855,0.3862,-0.4848,-0.0605,-0.1275,-25.36,0.000000
123.16,0.0200,-0.0200,0.0200,-0.0200,0.0200,-0.0200,0.4000,-0.4953,0.4000,-0.4953,-0.0605,-0.1275,-25.36,0.000000
123.67,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.4015,-0.4966,0.4015,-0.4966,-0.0554,-0.1613,-25.17,0.000000
124.17,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.4015,-0.5037,0.4015,-0.5037,-0.0554,-0.1613,-25.17,0.000000
124.67,-0.0100,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.4015,-0.5053,0.4015,-0.5053,-0.0554,-0.1613,-25.17,0.000000
125.18,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.4015,-0.5053,0.4015,-0.5053,-0.0554,-0.1613,-25.17,0.000000
125.68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4015,-0.5053,0.4015,-0.5053,-0.0554,-0.1613,-25.17,0.000000
126.18,-0.0100,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.4015,-0.5053,0.4015,-0.5053,-0.0554,-0.1613,-25.17,0.000000
126.68,0.0000,-0.0900,0.0000,-0.0900,-0.0045,0.0252,0.4012,-0.5041,0.4013,-0.5048,-0.0707,-0.1675,-23.95,0.000000
127.18,-0.0300,-0.2800,-0.0300,-0.2800,-0.0190,-0.0576,0.3983,-0.5023,0.3983,-0.5023,-0.0742,-0.1646,-25.07,0.107143
127.68,-0.0300,-0.2100,-0.0300,-0.2100,-0.0171,-0.2567,0.3876,-0.5857,0.3880,-0.5800,-0.1218,-0.1860,-26.88,0.142857
128.18,0.0200,-0.1500,0.0200,-0.1500,0.0155,-0.2222,0.3920,-0.7026,0.3917,-0.6992,-0.2130,-0.2448,-25.22,0.133333
128.68,-0.0100,-0.0300,0.0000,-0.0300,-0.0173,-0.1757,0.3915,-0.8027,0.3915,-0.8027,-0.3088,-0.3024,-23.16,0.000000
129.18,-0.0100,0.0200,0.0000,0.0200,-0.0003,0.0180,0.3875,-0.8099,0.3875,-0.8099,-0.3233,-0.3208,-23.27,0.000000
129.69,-0.0100,0.0000,0.0000,0.0000,-0.0198,-0.0000,0.3781,-0.8054,0.3781,-0.8054,-0.3233,-0.3208,-23.27,0.000000
130.19,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.3781,-0.8054,0.3781,-0.8054,-0.3233,-0.3208,-23.27,0.000000
130.69,0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.3781,-0.8054,0.3781,-0.8054,-0.3233,-0.3208,-23.27,0.000000
131.19,-0.0100,0.0200,0.0000,0.0200,-0.0000,-0.0000,0.3781,-0.8054,0.3781,-0.8054,-0.3233,-0.3208,-23.27,0.000000
131.69,-0.0200,0.1400,-0.0200,0.1400,-0.0041,-0.0039,0.3772,-0.8047,0.3772,-0.8047,-0.3301,-0.3227,-21.61,0.142857
132.20,-0.0400,0.3100,-0.0400,0.3100,-0.0408,0.0733,0.3649,-0.7841,0.3649,-0.7841,-0.3301,-0.3227,-21.61,0.129032
132.70,0.0100,0.2400,0.0000,0.2400,0.0050,0.3033,0.3552,-0.6869,0.3551,-0.6946,-0.2724,-0.2118,-23.88,0.041667
133.20,-0.0100,0.0800,0.0000,0.0800,-0.0049,0.2363,0.3557,-0.5384,0.3557,-0.5384,-0.1541,-0.0963,-25.27,0.125000
133.70,-0.0100,-0.0300,0.0000,-0.0300,-0.0050,-0.0146,0.3532,-0.4791,0.3532,-0.4791,-0.1043,-0.0634,-27.38,0.000000
134.20,0.0000,-0.0500,0.0000,-0.0500,0.0094,-0.0109,0.3560,-0.4799,0.3557,-0.4797,-0.1043,-0.0634,-27.38,0.000000
134.70,-0.0100,-0.0400,0.0000,-0.0400,-0.0072,-0.0341,0.3543,-0.4900,0.3544,-0.4893,-0.1043,-0.0634,-27.38,0.000000
135.21,-0.0100,0.0000,0.0000,0.0000,-0.0000,-0.0003,0.3525,-0.5020,0.3525,-0.5020,-0.1154,-0.0739,-26.29,0.000000
135.71,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.3492,-0.5020,0.3492,-0.5020,-0.1154,-0.0739,-26.29,0.000000
136.21,0.0000,-0.0100,0.0000,0.0000,-0.0000,0.0000,0.3492,-0.5019,0.3492,-0.5019,-0.1154,-0.0739,-26.29,0.000000
136.72,0.0000,-0.0100,0.0000,0.0000,0.0003,0.0000,0.3492,-0.5019,0.3492,-0.5019,-0.1154,-0.0739,-26.29,0.000000
137.22,0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0002,0.3492,-0.5031,0.3492,-0.5031,-0.1154,-0.0739,-26.29,0.000000
137.72,0.0000,0.0000,0.0000,0.0000,-0.0007,-0.0006,0.3492,-0.5090,0.3492,-0.5090,-0.1154,-0.0739,-26.29,0.000000
138.22,0.0200,0.0700,0.0200,0.0700,0.0202,0.0249,0.3512,-0.5034,0.3512,-0.5034,-0.1154,-0.0739,-26.29,0.285714
138.73,0.0600,0.0600,0.0700,0.0600,0.0544,0.0786,0.3722,-0.4755,0.3722,-0.4755,-0.1154,-0.0739,-26.29,1.000000
139.24,0.0300,0.0600,0.0300,0.0600,0.0299,0.0724,0.3934,-0.4354,0.3934,-0.4354,-0.0468,-0.0759,-27.55,0.500000
139.74,0.0400,0.0500,0.0400,0.0500,0.0352,0.0563,0.4096,-0.4025,0.4096,-0.4025,-0.0311,-0.0756,-26.93,0.000000
140.25,0.0600,0.0600,0.0700,0.0500,0.0502,0.0453,0.4313,-0.3739,0.4313,-0.3739,0.0227,-0.0701,-26.74,1.000000
140.75,0.0200,0.0300,0.0000,0.0300,0.0010,0.0202,0.4390,-0.3538,0.4390,-0.3538,0.0499,-0.0533,-26.57,0.000000
141.26,0.0200,0.0100,0.0200,0.0000,0.0200,0.0202,0.4455,-0.3481,0.4455,-0.3481,0.0499,-0.0533,-26.57,0.000000
141.76,0.0200,0.0400,0.0200,0.0400,0.0047,0.0193,0.4521,-0.3426,0.4521,-0.3426,0.0700,-0.0361,-26.20,0.000000
142.26,0.0000,0.0300,0.0000,0.0300,0.0066,0.0283,0.4525,-0.3296,0.4525,-0.3299,0.0700,-0.0361,-26.20,0.000000
142.76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3238,0.4527,-0.3238,0.1073,-0.0251,-25.46,0.000000
143.26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
143.76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
144.26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
144.76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
145.27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
145.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
146.28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
146.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
147.28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
147.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
148.28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
148.79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
149.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
149.79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
150.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
150.80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
151.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
151.80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
152.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
152.80,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
153.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
153.81,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
154.32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
154.82,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
155.32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
155.82,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
156.33,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
156.84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
157.34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
157.84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
158.34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
158.84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
159.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
159.85,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
160.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
160.85,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
161.35,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
161.86,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
162.36,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
162.86,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
163.36,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
163.86,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
164.37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
164.87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
165.37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
165.88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
166.38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
166.88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
167.38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
167.89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
168.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
168.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
169.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
169.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
170.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
170.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
171.40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
171.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
172.41,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
172.91,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
173.42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
173.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
174.42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
174.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
175.42,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
175.93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
176.43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
176.93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
177.43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4527,-0.3237,0.4527,-0.3237,0.1073,-0.0251,-25.46,0.000000
