elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,tf_px,tf_py,dir_flag
57.08,-0.0300,0.0100,-0.0400,0.0000,-0.0397,-0.0000,0.1257,-0.0635,0
57.28,-0.0300,0.0100,-0.0300,0.0000,-0.0314,-0.0000,0.1186,-0.0635,0
57.49,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.1119,-0.0635,0
57.70,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.1059,-0.0635,0
57.90,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.0997,-0.0635,0
58.10,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.0942,-0.0635,0
58.30,-0.0300,0.0100,-0.0300,0.0000,-0.0295,-0.0000,0.0873,-0.0635,0
58.51,-0.0300,0.0100,-0.0300,0.0000,-0.0296,-0.0000,0.0815,-0.0635,0
58.71,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.0760,-0.0635,0
58.92,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.0691,-0.0635,0
59.12,-0.0300,0.0100,-0.0300,0.0000,-0.0300,-0.0000,0.0632,-0.0635,0
59.32,-0.0300,0.0100,-0.0300,0.0000,-0.0295,-0.0000,0.0574,-0.0635,0
59.52,-0.0300,0.0100,-0.0300,0.0000,-0.0295,-0.0000,0.0514,-0.0635,0
59.72,-0.0200,0.0100,-0.0200,0.0000,-0.0198,-0.0000,0.0464,-0.0635,0
59.92,-0.0200,0.0100,-0.0200,0.0000,-0.0200,-0.0000,0.0427,-0.0635,0
60.13,-0.0200,0.0100,-0.0200,0.0000,-0.0197,-0.0000,0.0387,-0.0635,0
60.33,-0.0200,0.0100,-0.0200,0.0000,-0.0200,-0.0000,0.0341,-0.0635,0
60.54,-0.0200,0.0100,-0.0200,0.0000,-0.0198,-0.0000,0.0303,-0.0635,0
60.74,-0.0200,0.0100,-0.0200,0.0000,-0.0000,-0.0000,0.0273,-0.0635,0
60.94,-0.0200,0.0100,-0.0200,0.0000,-0.0198,-0.0000,0.0236,-0.0635,0
61.14,-0.0200,0.0100,-0.0200,0.0000,-0.0200,-0.0000,0.0196,-0.0635,0
61.34,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.0150,-0.0635,0
61.55,-0.0200,0.0100,-0.0200,0.0000,-0.0200,-0.0000,0.0112,-0.0635,0
61.75,-0.0200,0.0100,-0.0200,0.0000,-0.0000,-0.0000,0.0091,-0.0635,0
61.95,-0.0200,0.0100,-0.0200,0.0000,0.0000,-0.0000,0.0077,-0.0635,0
62.16,-0.0200,0.0100,-0.0200,0.0000,-0.0198,-0.0000,0.0046,-0.0635,0
62.36,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.0006,-0.0635,0
62.56,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0032,-0.0635,0
62.76,-0.0100,-0.0000,0.0000,0.0000,-0.0182,0.0000,-0.0067,-0.0635,0
62.96,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
63.16,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
63.36,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
63.56,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
63.77,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
63.97,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
64.18,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
64.38,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
64.58,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
64.79,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
65.00,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
65.20,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
65.40,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
65.61,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
65.81,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
66.02,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
66.22,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
66.42,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
66.62,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
66.82,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
67.03,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
67.24,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
67.44,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
67.64,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
67.84,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
68.04,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
68.24,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
68.44,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
68.64,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
68.85,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
69.05,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
69.26,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
69.46,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
69.66,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
69.86,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
70.07,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
70.28,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
70.48,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0070,-0.0635,0
70.68,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
70.88,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
71.08,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
71.28,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
71.49,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
71.69,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
71.89,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
72.09,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
72.30,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
72.50,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
72.70,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
72.90,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
73.10,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
73.30,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
73.51,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
73.72,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
73.92,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
74.12,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
74.33,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
74.53,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
74.73,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
74.93,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
75.13,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
75.34,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
75.54,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
75.74,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
75.94,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
76.14,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
76.34,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
76.54,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
76.75,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
76.96,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
77.16,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
77.36,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
77.56,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
77.76,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
77.96,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
78.16,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
78.36,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
78.56,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
78.77,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
78.97,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
79.17,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
79.37,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
79.58,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
79.78,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
79.98,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
80.18,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
80.38,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
80.58,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
80.78,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
80.98,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
81.19,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
81.39,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
81.60,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
81.80,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
82.00,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
82.20,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
82.40,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
82.60,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
82.80,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
83.00,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
83.21,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
83.42,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
83.62,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
83.82,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
84.03,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
84.24,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
84.44,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
84.64,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
84.84,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,-0.0635,0
85.05,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0065,-0.0635,0
85.25,0.0200,-0.0000,0.0200,0.0000,0.0182,0.0000,-0.0044,-0.0635,0
85.46,0.0100,-0.0000,0.0200,0.0000,-0.0000,0.0000,-0.0028,-0.0635,0
85.66,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,-0.0635,0
85.86,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
86.06,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
86.26,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
86.46,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
86.67,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
86.87,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,-0.0635,0
87.08,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
87.28,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
87.48,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
87.68,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
87.88,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
88.08,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
88.28,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
88.49,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
88.70,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
88.90,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
89.10,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
89.30,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
89.50,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
89.70,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
89.91,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
90.12,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
90.33,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
90.53,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
90.73,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
90.94,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
91.14,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
91.34,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
91.54,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
91.74,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
91.94,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
92.15,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
92.35,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
92.55,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
92.75,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
92.95,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
93.15,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
93.36,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
93.56,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
93.76,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
93.96,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
94.16,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
94.36,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
94.57,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
94.78,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
94.98,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
95.18,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
95.38,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
95.58,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
95.78,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
95.99,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
96.20,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
96.40,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
96.60,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
96.80,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
97.00,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
97.20,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
97.40,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
97.60,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
97.81,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
98.02,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
98.22,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
98.42,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
98.62,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
98.82,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
99.02,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
99.23,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
99.43,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
99.65,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
99.86,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
100.06,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
100.26,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
100.46,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
100.66,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
100.87,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
101.07,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
101.28,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
101.48,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
101.68,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
101.88,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
102.08,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
102.29,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
102.49,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
102.70,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
102.90,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
103.10,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
103.30,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
103.51,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
103.71,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
103.91,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
104.12,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
104.32,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
104.52,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
104.72,0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
104.92,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
105.12,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
105.33,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
105.53,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
105.73,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
105.94,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
106.14,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
106.34,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
106.54,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0021,-0.0635,0
106.74,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
106.94,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
107.14,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
107.36,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
107.56,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
107.76,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
107.96,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
108.16,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
108.36,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
108.57,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
108.78,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
108.98,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
109.18,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
109.38,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
109.58,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
109.78,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0021,-0.0635,0
109.98,-0.0200,-0.0000,-0.0200,0.0000,-0.0198,0.0000,-0.0021,-0.0635,0
110.20,-0.0400,-0.0000,-0.0400,0.0000,-0.0369,0.0000,-0.0078,-0.0635,0
110.40,-0.0500,-0.0000,-0.0500,0.0000,-0.0499,0.0000,-0.0172,-0.0635,0
110.60,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,-0.0254,-0.0635,0
110.80,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,-0.0338,-0.0635,0
111.00,-0.0300,-0.0000,-0.0300,0.0000,-0.0300,0.0000,-0.0403,-0.0635,0
111.20,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0452,-0.0635,0
111.40,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
111.60,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
111.81,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
112.01,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
112.22,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
112.42,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
112.62,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0487,-0.0635,0
