elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
6.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.53,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.53,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.53,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.55,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.55,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.54,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
