elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
98.95,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.12,-0.0000,0.0000,0.0,0.000000
99.46,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.14,-0.0000,0.0000,0.0,0.000000
99.96,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.14,-0.0000,0.0000,9.9,0.000000
100.47,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.15,-0.0000,0.0000,0.0,0.000000
100.97,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.16,-0.0000,0.0000,0.0,0.000000
101.49,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.16,-0.0000,0.0000,9.8,0.000000
102.00,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.16,-0.0000,0.0000,0.0,0.000000
102.51,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.16,-0.0000,0.0000,0.0,0.000000
103.01,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.19,-0.0000,0.0000,9.9,0.000000
103.51,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.19,-0.0000,0.0000,0.0,0.000000
104.02,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.20,-0.0000,0.0000,0.0,0.000000
104.52,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.22,-0.0000,0.0000,10.6,0.000000
105.02,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7985,0.3172,83.23,-0.0000,0.0000,0.0,0.000000
