elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
99.94,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.87,0.0000,0.0000,9.7,0.000000
100.44,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.88,-0.0001,0.0000,0.0,0.000000
100.94,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.89,-0.0000,0.0000,0.0,0.000000
101.45,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.91,-0.0000,0.0000,10.6,0.000000
101.96,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.93,-0.0000,0.0000,0.0,0.000000
102.46,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.94,-0.0000,0.0000,0.0,0.000000
102.96,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.97,-0.0000,0.0000,9.9,0.000000
103.47,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.99,-0.0000,0.0000,0.0,0.000000
103.97,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.01,-0.0000,0.0000,0.0,0.000000
104.47,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.03,-0.0000,0.0000,10.0,0.000000
104.97,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.05,-0.0000,0.0000,0.0,0.000000
105.48,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.07,-0.0000,0.0000,0.0,0.000000
105.98,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.09,-0.0000,0.0000,9.9,0.000000
106.48,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.11,-0.0000,0.0000,0.0,0.000000
106.98,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.13,-0.0000,0.0000,0.0,0.000000
107.48,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.14,-0.0000,0.0000,10.0,0.000000
107.98,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.17,-0.0000,0.0000,0.0,0.000000
108.48,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.20,-0.0000,0.0000,0.0,0.000000
108.98,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.22,-0.0000,0.0000,10.0,0.000000
109.48,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.24,-0.0000,0.0000,0.0,0.000000
110.00,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.26,-0.0000,0.0000,0.0,0.000000
110.50,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.28,-0.0000,0.0000,9.9,0.000000
111.00,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.29,-0.0000,0.0000,0.0,0.000000
111.50,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.30,0.0000,0.0000,0.0,0.000000
112.02,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.31,0.0000,0.0000,9.9,0.000000
112.53,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.35,0.0000,0.0000,0.0,0.000000
113.04,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.36,0.0000,0.0000,0.0,0.000000
113.54,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.38,0.0000,0.0000,10.6,0.000000
114.04,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.41,0.0000,0.0000,0.0,0.000000
114.54,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.42,0.0000,0.0000,0.0,0.000000
115.04,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.44,-0.0000,0.0000,10.0,0.000000
115.54,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.46,-0.0000,0.0000,0.0,0.000000
116.04,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.47,-0.0000,0.0000,0.0,0.000000
116.55,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.49,-0.0000,0.0000,10.0,0.000000
117.06,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.49,-0.0000,0.0000,0.0,0.000000
117.56,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.51,-0.0000,0.0000,0.0,0.000000
118.06,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.52,-0.0000,0.0000,9.9,0.000000
118.58,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-111.54,-0.0000,0.0000,0.0,0.000000
119.08,0.0223,0.2362,-24.95,0.0819,0.0422,86.60,0.1901,0.0710,-111.56,-0.0000,0.0000,0.0,0.017551
119.58,0.0223,0.2362,-24.95,0.0819,0.0422,86.60,0.1901,0.0710,-111.57,0.0000,0.0000,9.9,0.000000
