elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,tf_px,tf_py,dir_flag
57.41,-0.0200,-0.0000,-0.0200,0.0000,-0.0198,0.0000,0.0000,0.3133,0
57.61,-0.0100,-0.0000,-0.0200,0.0000,-0.0180,0.0000,-0.0013,0.3133,0
57.81,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0020,0.3133,0
58.01,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
58.21,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
58.41,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
58.62,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
58.83,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
59.03,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
59.23,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
59.43,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
59.63,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
59.83,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
60.04,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0020,0.3133,0
60.25,-0.0100,-0.0000,0.0000,0.0000,0.0001,0.0000,-0.0020,0.3133,0
60.45,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
60.65,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
60.85,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
61.05,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
61.25,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
61.45,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
61.66,-0.0000,-0.0000,0.0000,0.0000,0.0001,0.0000,-0.0019,0.3133,0
61.87,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
62.07,-0.0000,-0.0000,0.0000,0.0000,0.0001,0.0000,-0.0019,0.3133,0
62.27,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
62.47,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
62.67,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
62.87,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
63.07,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
63.28,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
63.49,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
63.69,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
63.90,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
64.10,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
64.31,-0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
64.51,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
64.71,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
64.91,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
65.11,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
65.31,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
65.51,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
65.71,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
65.91,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
66.12,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
66.33,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
66.53,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
66.73,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
66.93,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
67.13,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
67.33,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
67.53,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
67.73,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
67.93,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
68.13,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
68.34,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
68.55,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
68.75,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
68.95,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
69.15,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
69.35,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
69.55,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
69.75,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
69.95,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
70.16,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
70.37,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
70.57,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
70.77,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
70.97,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
71.17,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
71.37,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
71.57,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
71.78,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
71.98,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
72.19,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
72.39,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
72.59,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
72.79,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
72.99,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
73.20,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
73.41,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
73.61,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
73.81,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
74.01,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
74.22,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
74.42,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
74.63,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
74.83,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
75.03,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
75.23,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
75.43,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
75.63,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
75.83,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
76.03,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
76.24,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
76.44,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
76.64,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
76.85,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
77.05,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
77.25,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
77.45,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
77.65,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
77.85,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
78.06,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
78.27,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
78.47,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
78.67,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
78.87,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
79.07,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
79.27,-0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,-0.0019,0.3133,0
