elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
98.47,-0.3881,0.0191,-21.24,-0.5394,0.4046,116.81,-0.3939,0.0238,-138.23,0.0000,0.0000,10.5,0.000000
98.97,-0.3881,0.0191,-21.24,-0.5394,0.4046,116.81,-0.3932,0.0233,-138.25,0.0000,0.0000,0.0,0.000000
99.47,-0.3881,0.0191,-21.24,-0.5394,0.4046,116.81,-0.3926,0.0228,-138.27,0.0000,0.0000,0.0,0.000000
99.99,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3913,0.0237,-138.27,0.0000,0.0000,9.9,0.025925
100.49,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3892,0.0266,-138.28,0.0000,0.0000,0.0,0.000000
101.01,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3873,0.0291,-138.29,0.0000,0.0000,0.0,0.000000
101.52,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3856,0.0313,-138.31,0.0000,0.0000,9.9,0.000000
102.03,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3851,0.0332,-138.33,-0.0020,0.0000,0.0,0.000000
102.53,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3913,0.0349,-138.34,-0.0200,0.0000,0.0,0.000000
103.03,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.3987,0.0365,-138.37,-0.0200,0.0000,9.9,0.000000
103.55,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.4051,0.0378,-138.39,-0.0200,0.0000,0.0,0.000000
104.06,-0.3734,0.0475,-22.02,-0.5267,0.4093,116.25,-0.4109,0.0389,-138.41,-0.0200,0.0000,0.0,0.000000
104.57,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4170,0.0385,-138.43,-0.0200,0.0000,10.4,0.013958
105.07,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4221,0.0371,-138.44,-0.0200,0.0000,0.0,0.000000
105.57,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4212,0.0358,-138.45,-0.0000,0.0000,0.0,0.000000
106.10,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4169,0.0347,-138.47,-0.0000,0.0000,9.8,0.000000
106.60,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4129,0.0338,-138.49,-0.0000,0.0000,0.0,0.000000
107.10,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4096,0.0329,-138.51,-0.0000,0.0000,0.0,0.000000
107.61,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4066,0.0322,-138.54,-0.0000,0.0000,9.9,0.000000
108.11,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4040,0.0316,-138.55,-0.0000,0.0000,0.0,0.000000
108.61,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.4016,0.0310,-138.56,-0.0000,0.0000,0.0,0.000000
109.12,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.3996,0.0305,-138.59,-0.0000,0.0000,10.0,0.000000
109.63,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.3978,0.0300,-138.60,-0.0000,0.0000,0.0,0.000000
110.13,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.3962,0.0296,-138.62,-0.0001,0.0000,0.0,0.000000
110.63,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.3948,0.0293,-138.63,-0.0000,0.0000,9.9,0.000000
111.13,-0.3844,0.0267,-22.20,-0.5316,0.4146,116.22,-0.3936,0.0290,-138.65,-0.0000,0.0000,0.0,0.000000
111.63,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3920,0.0300,-138.66,-0.0000,0.0000,0.0,0.029867
112.14,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3896,0.0332,-138.68,-0.0002,0.0000,10.6,0.000000
112.65,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3876,0.0359,-138.69,-0.0000,0.0000,0.0,0.000000
113.15,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3858,0.0383,-138.70,-0.0000,0.0000,0.0,0.000000
113.65,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3842,0.0405,-138.72,-0.0000,0.0000,9.9,0.000000
114.15,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3827,0.0424,-138.74,-0.0000,0.0000,0.0,0.000000
114.65,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3815,0.0441,-138.77,-0.0000,0.0000,0.0,0.000000
115.15,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3804,0.0455,-138.78,-0.0000,0.0000,10.0,0.000000
115.65,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3794,0.0468,-138.78,-0.0000,0.0000,0.0,0.000000
116.15,-0.3722,0.0565,-22.64,-0.5187,0.4222,116.03,-0.3786,0.0479,-138.78,-0.0000,0.0000,0.0,0.000000
116.66,-0.3915,0.0561,-22.36,-0.5187,0.4222,116.03,-0.3778,0.0490,-138.80,-0.0000,0.0000,10.0,0.000000
117.17,-0.3915,0.0561,-22.36,-0.5160,0.4162,116.44,-0.3794,0.0498,-138.82,-0.0000,0.0000,0.0,0.012689
117.67,-0.3915,0.0561,-22.36,-0.5160,0.4162,116.44,-0.3852,0.0506,-138.84,-0.0200,0.0000,0.0,0.000000
118.19,-0.3915,0.0561,-22.36,-0.5160,0.4162,116.44,-0.3958,0.0512,-138.86,-0.0200,0.0000,9.8,0.000000
118.69,-0.3712,0.0302,-22.27,-0.5037,0.4096,116.60,-0.4030,0.0497,-138.87,-0.0020,0.0000,0.0,0.027955
119.19,-0.3712,0.0302,-22.27,-0.5037,0.4096,116.60,-0.4051,0.0473,-138.90,-0.0200,0.0000,0.0,0.000000
119.71,-0.3712,0.0302,-22.27,-0.5037,0.4096,116.60,-0.4058,0.0453,-138.92,-0.0000,0.0000,9.9,0.000000
