elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
99.52,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.67,-0.0000,0.0000,0.0,0.000000
100.03,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.70,-0.0000,0.0000,10.0,0.000000
100.53,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.71,-0.0000,0.0000,0.0,0.000000
101.04,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.73,-0.0000,0.0000,0.0,0.000000
101.54,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.75,-0.0000,0.0000,10.6,0.000000
102.04,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.75,-0.0000,0.0000,0.0,0.000000
102.54,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.77,-0.0000,0.0000,0.0,0.000000
103.05,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.79,-0.0000,0.0000,9.9,0.000000
103.55,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.80,-0.0000,0.0000,0.0,0.000000
104.05,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.81,-0.0000,0.0000,0.0,0.000000
104.55,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.84,-0.0000,0.0000,10.0,0.000000
105.05,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.85,-0.0000,0.0000,0.0,0.000000
105.56,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.87,-0.0000,0.0000,0.0,0.000000
106.08,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-83.90,-0.0000,0.0000,9.8,0.000000
106.58,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-83.91,-0.0000,0.0000,0.0,0.000000
107.09,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-83.92,-0.0000,0.0000,0.0,0.046619
107.59,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-83.93,-0.0000,0.0000,10.0,0.000000
108.10,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-83.95,-0.0000,0.0000,0.0,0.000000
108.60,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-83.97,-0.0000,0.0000,0.0,0.000000
109.10,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-83.99,-0.0000,0.0000,9.9,0.000000
109.61,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.00,-0.0000,0.0000,0.0,0.000000
110.12,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.02,-0.0000,0.0000,0.0,0.000000
110.62,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.03,-0.0000,0.0000,9.9,0.000000
111.12,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.05,-0.0000,0.0000,0.0,0.000000
111.63,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.07,-0.0000,0.0000,0.0,0.000000
112.14,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.09,-0.0000,0.0000,10.5,0.000000
112.65,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.09,-0.0000,0.0000,0.0,0.000000
113.16,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.11,-0.0000,0.0000,0.0,0.000000
113.67,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.12,-0.0000,0.0000,9.9,0.000000
114.18,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.14,-0.0000,0.0000,0.0,0.000000
114.68,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.15,-0.0000,0.0000,0.0,0.000000
115.19,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.18,-0.0000,0.0000,9.8,0.000000
115.70,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.19,-0.0000,0.0000,0.0,0.000000
116.20,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.20,-0.0000,0.0000,0.0,0.000000
116.71,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.22,-0.0000,0.0000,9.9,0.000000
117.22,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.24,-0.0000,0.0000,0.0,0.000000
117.72,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.26,-0.0000,0.0000,0.0,0.000000
118.23,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.27,-0.0000,0.0000,10.5,0.000000
118.73,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.28,-0.0000,0.0000,0.0,0.000000
119.23,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.29,-0.0000,0.0000,0.0,0.000000
119.73,-0.1609,1.1139,-37.53,-0.1273,0.9989,46.38,0.0600,0.1037,-84.30,-0.0000,0.0000,10.0,0.000000
